label,x,y,color
narrator,-18.62101098,10.4418481,0.9086351079686462
ucs,50.68596766,3.194261997,0.8254921551131369
execellent,-56.59045213,0.1011225235,0.7381766832527069
cleans,13.77143501,-33.91335372,0.6226419674894329
devastating,-28.67094975,-18.44840647,0.37968809357636624
dropshipping,28.43944399,-43.70411099,0.23760725057603527
nouveaux,-19.48017878,65.1776762,0.24916227587514006
musics,-27.92732717,19.83231319,0.012668863114614792
datacamp,-55.1734873,27.78007045,0.020013058192123068
sekarang,-63.6116279,-24.46313205,0.23708541215940637
graphisoft,3.942108372,30.2588917,0.11623783789577569
tiniest,-38.11426391,-24.34725941,0.4807674882540456
kiet,-0.455531394,57.16595904,0.3200983247691105
nomads,-47.94185798,4.20612415,0.47041222682721806
anglican,-38.35101484,9.742010732,0.7081182447473208
varna,50.08224614,24.32951056,0.6086683258603778
multiskilled,-42.95618506,-52.94412356,0.4677601930400235
returning,-48.30532567,7.17923782,0.48634691009984754
twiter,25.11476105,-33.39429311,0.5573217235419263
aux,-20.8441734,65.72920676,0.8280400454992234
rebrand,7.23850094,-45.3891515,0.3106442523347023
qualidade,13.83499876,61.8277564,0.6349609241950885
cimb,30.61791381,29.43410391,0.5611029630464286
openssh,56.74606671,-0.7408933187,0.9044666318597765
dicta,4.362923854,-67.05266513,0.5803028072090868
constitute,-29.75177443,-43.07580937,0.5311807431108909
reactnative,46.91516358,-34.97429801,0.7112485243874972
freely,-24.05317703,-55.90440776,0.6448315489445275
cuza,47.53537426,19.30244529,0.6323826158888699
lectured,-46.44517987,18.21207635,0.7662176907510384
pamphlet,9.386589614,-6.288336624,0.6714619798332357
long,-24.09028099,-30.49201983,0.7904824038173223
rocky,-15.67450273,21.47737076,0.9650587197670316
lun,53.11427313,-7.473235127,0.35757523268877256
accor,-1.61569593,19.04324093,0.9955356116135633
sometimes,-44.35084299,-15.30033038,0.9201439550946237
personnes,-15.94100165,61.41778928,0.2339768641472093
sbi,30.74364594,28.84503751,0.5497517839469916
storybook,-25.05560809,-3.954265148,0.6829107547226878
nadra,29.54807074,30.13935587,0.31850216914350205
awai,-2.183956231,28.66281015,0.5391373372338796
washburn,-41.94142707,41.42505912,0.12498133543043555
sumitomo,25.79893774,27.45799435,0.8691751071512941
berkley,-41.33237624,36.84413574,0.37270384030536563
haris,30.58305883,-59.84799555,0.3120695951824617
texte,-22.12003106,63.34820781,0.45246393137965335
helpfull,-56.23584462,-13.27733638,0.8996857384630993
contribuir,21.73636492,44.73589376,0.5269246627191285
romero,-4.399376604,44.56320169,0.5334350528651359
neas,14.8610919,45.06306497,0.8483166472893673
gurus,-12.07004618,-15.57414239,0.44816306481389945
su,23.17440346,57.86868481,0.9340746982438828
salamanca,44.2674412,36.58732679,0.5981351659121038
kumasi,-6.379300019,33.59305562,0.7285458197592485
sahi,59.37540768,-27.31045452,0.5401624313097213
dot,26.24492102,-28.79790191,0.6644223486408461
sis,28.80283961,15.32002963,0.1140453368121831
chevrolet,22.80190895,24.28883759,0.029456604839660394
sfdsdf,37.87975168,-1.214096664,0.7713208252933231
artistry,-42.69807821,-41.8818362,0.7436469962520174
sally,-20.40336892,34.96753918,0.9646392575264141
dinosaur,-20.10756203,20.92374829,0.5894285624742188
albuquerque,-31.2162733,33.40771826,0.46941120122804714
loadbalancing,54.56338862,1.645885793,0.46633429261166714
catapulted,-6.438166663,-51.13329177,0.11868086310592607
benefit,-25.31115693,-37.75964569,0.46591617561184695
township,3.875857969,18.04091927,0.7093577993396123
nvh,20.2922318,1.084660509,0.5487334458729524
cha,-10.1166921,37.70279409,0.3445232307468824
interne,-11.68283587,61.68080257,0.06338297522591174
ashoka,-10.68780425,32.43980908,0.13938184935270226
webcenter,44.97607735,-7.756613559,0.1555207265874179
permettre,-14.17237854,58.23515715,0.3376937932569197
didactic,-26.94508702,-0.3880198417,0.2386593698144328
cicero,-34.38868997,-3.299968138,0.9340037967807862
disability,-17.19486729,-6.184804092,0.9461592079864815
reskinning,28.71833519,-13.8303983,0.04459418068102694
romans,-19.2211398,59.59356919,0.6343055826789036
phaser,50.28875548,-41.9797373,0.6816242905112873
nrc,-9.833031989,30.93203261,0.7576286328841811
visualization,14.50354943,-7.014311675,0.6170819375424966
cadet,-21.58826957,3.499591171,0.6026215920523234
forte,-40.44029262,-42.5912935,0.05565654361324668
eau,-27.92910125,45.57477092,0.8664927948982641
phuket,39.64250493,31.83715969,0.12483437809584585
actividades,32.40370496,56.12210641,0.7602112109259049
comms,4.939844359,-10.29999819,0.08650821976402367
alcatel,48.01028755,6.279664184,0.5145384029598696
expirience,-60.43798462,-5.955036696,0.5262618347643219
promptitude,-34.9356118,-58.6289649,0.5396472408619688
komodo,55.31335239,-21.71177913,0.9507239163902964
wanelo,26.29349129,-32.58753126,0.8237749688648328
aptana,55.46841837,-21.90368764,0.9285378222212097
ratchet,51.00497092,-35.05519858,0.2640710007265258
judicial,0.7978218655,-15.21659277,0.08686963616653198
backpacker,-27.47098033,12.64513517,0.5237665065732278
complexities,-24.39867172,-11.57656667,0.6227638999698664
arduous,-36.94510303,-19.50821585,0.16576001539232066
inhabitants,-23.94448881,-0.4353980699,0.0941094088026313
sama,-62.86253484,-23.75060949,0.06706497771591291
maids,-14.08173711,19.13255993,0.6112531011944567
demonstrative,-25.2541629,-46.83754163,0.6783691583326164
residencies,-21.6146797,8.851002881,0.7496334800559513
eid,33.91524126,-51.19710556,0.31796322864741855
lisa,-15.15797418,45.51308502,0.2649932103014805
traveled,-49.43115058,10.65761158,0.8419073047357267
ptv,-4.497564839,26.89570125,0.6640125983277555
henderson,-26.19330073,38.28164663,0.9045006534259725
adx,28.89845497,-37.353709,0.8247863269995221
rectify,7.12199521,-40.81690114,0.8788117027278796
jurisprudence,1.637827964,-14.54753823,0.7329558813807199
injector,16.63155517,8.867193627,0.4886041197635945
castellano,16.4768096,48.79298275,0.21067693308311508
europe,-34.42580175,25.49896709,0.28130069321588147
enabler,-7.508177713,-50.81665793,0.23164477005426887
johns,-45.91806119,40.934807,0.03669387610455166
momento,20.68815679,54.11328775,0.044439476995249194
formulaic,-33.55930804,-14.91656019,0.0957887599295314
kwazulu,-48.07851886,43.80396049,0.6259219603957112
sdf,12.69746838,29.41166879,0.5595186966601757
expatriate,-18.66975411,0.459635918,0.3189404543505918
dep,20.83536904,32.64368414,0.47215067982544257
boonex,38.21702822,-44.26080874,0.002882684422539805
giles,-23.66386311,42.16430192,0.7110863930939106
cookbooks,-32.04357108,5.595740158,0.1873685698419676
slum,-22.00687496,-2.293643895,0.8469528070579464
shanxi,42.44401123,30.38430434,0.7539529253388845
artillery,16.02263309,13.7183192,0.13302379655942986
isv,44.35205891,-6.088225943,0.8635403524186824
writen,-52.69377588,6.996308966,0.11962910842467511
bacholar,-5.101063431,52.63466565,0.477534943783528
consultancies,-13.4139657,-18.51975598,0.38520727716007275
performence,-55.82400921,-11.52473592,0.16887650852361646
jf,13.3889534,33.00306678,0.04972977755642982
hr,-4.606110821,-21.88771942,0.3522635857672697
smalls,-12.73728644,27.00682617,0.9421812964021496
interbase,50.5030127,-16.74151584,0.18173683920696626
lpc,40.48894021,12.60203267,0.48774865436925796
lap,-12.61164803,14.73459147,0.7701566709196856
indelible,-42.1448831,-33.90199899,0.017017938866869753
simples,15.40148101,62.27170726,0.06925158427377764
cover,10.44864803,-6.286202098,0.8472357780196558
blankets,2.573307311,10.04280391,0.8386928569464733
cambridge,-40.89895644,22.79398262,0.08503164569607746
schreiben,-66.99140522,9.926220822,0.5946803214119605
presiding,-18.03925817,2.885940425,0.2524345608321965
kara,-9.533774067,40.25223887,0.52508273019124
musings,-38.12832024,1.439386189,0.11196527970498993
entonces,24.55788392,49.84201973,0.21545155434573338
bilingual,-53.4921056,17.95918465,0.908127025601814
watercolor,5.989057249,2.644569248,0.7556371454184885
enverga,-40.66565859,40.76556766,0.312311769126284
mpa,-43.73325617,30.6221881,0.9731026989967585
wasted,-35.36699345,-20.2709574,0.8057811050366394
diameter,44.9103833,5.518198081,0.3392613658518243
challan,12.24839002,-21.90580134,0.3126018337405335
mixtures,18.69379992,1.283837372,0.05344267535548208
tq,12.62656264,33.84706557,0.7524978044708333
crawford,-24.26432488,39.32607337,0.6582746491749045
ideals,-34.59526151,-43.01865608,0.5314823757069289
fpo,16.76192873,-13.83540903,0.4977958249994734
paralyzed,-37.62172843,-12.03127708,0.6808869970396833
referenced,-5.894826183,-30.53836806,0.8239664103113085
lvmh,18.54004792,24.8994993,0.059787933888568734
whitewater,-36.71901713,36.06522479,0.8463498946736855
chipping,-34.68529647,-9.192550173,0.822782066582199
bhi,8.846944044,40.13071758,0.5048455556638358
vmotion,53.02234945,-7.789297418,0.9551973820296428
shenandoah,-37.55597035,34.94366947,0.5089032398208249
tally,37.37623848,-8.687063916,0.30159980893618954
cnc,9.737753687,8.180659701,0.6036503935620606
minim,7.061929401,-64.60373779,0.34449432076595776
moderators,-8.567088082,-19.31452021,0.4935469998754465
paribas,32.16944687,30.17951282,0.1448789646009404
saudi,26.3581465,32.30342539,0.5895188813851732
dsm,29.82580294,-41.91184915,0.7091252645750047
ema,28.65598196,10.01861263,0.970802451508324
geophysical,14.25443779,-2.737659417,0.8016615615556608
parade,-24.09340445,22.27440711,0.24552987546543392
svgs,14.77025676,-8.870766249,0.0943448693426101
kristine,-8.491992334,42.3491616,0.5214409144381446
rice,13.65467347,4.213399637,0.6147176252173405
iug,43.29897868,24.44045878,0.7253500819112837
jurassic,-19.0125861,21.53596624,0.2547595611125275
ontologies,19.02392415,-34.3606882,0.6645448003603366
souhaite,-19.24126493,63.50552711,0.2582655757821989
tenerife,42.53443791,36.03474065,0.6592066135624994
dudas,23.67468014,48.0081259,0.5913492610855242
mannequins,-1.130273848,8.799354804,0.3818661517711286
academic,-28.3771456,2.825790241,0.35409033365887865
landsat,16.5783308,-3.491655571,0.00859825822141902
consuming,-36.23105239,-19.80179892,0.184572809622348
obligated,-26.68828107,-33.02091669,0.3812631612418972
testers,-10.5238954,-16.61560952,0.2445520405617605
bilingualism,-47.3688353,11.23309774,0.10356777926467087
references,-4.631903158,-33.61360527,0.754140888668843
geodetic,13.98864509,-3.358606992,0.7010834800474973
eikon,37.26615771,24.85407286,0.8170984025387996
optus,36.21710924,20.43980181,0.042021078013737445
signages,8.537345488,-4.185695195,0.8630431707972305
expense,12.38924219,-23.62544695,0.3777840581852935
raya,13.36439982,24.09081521,0.017399790770414536
moustafa,34.30582651,-54.49151455,0.17104535981889613
beneficial,-25.38042412,-37.75465411,0.7990005495442946
confortable,-20.76218211,-30.13570643,0.5934099596826597
serbia,50.43409896,22.6572703,0.4699579863796678
iphone,29.84476613,-13.5796761,0.30978161806621185
vend,37.50563574,-10.16782467,0.5123553783986621
belmont,-42.86380139,41.59212633,0.699969533012279
syed,25.24735753,-55.79729669,0.03242887728935495
fhf,12.86135908,32.76595617,0.5271417344605875
soa,45.94913502,-10.08722473,0.9262244961683394
farming,-7.349513388,10.63589159,0.12104871897920855
woke,-38.11328343,-9.212109535,0.9693722049244851
minutiae,-37.53264285,-23.75224266,0.2382301654782396
maui,-28.47312613,28.97209282,0.31614532204155166
frozen,-8.83468714,16.56211686,0.9496935553564668
proofreaders,-32.4061517,12.4318085,0.9070456586679346
parte,23.07087744,57.24624325,0.2741908937904751
carpentry,6.514116558,11.04551291,0.4795984433725674
haves,-45.07969274,-18.66572948,0.00785639415633188
energy,11.33809551,2.917811548,0.38651418729881926
dips,11.37312725,5.244057393,0.3803026142758458
airbrushing,5.98889431,4.377368384,0.06448912575374277
nsw,-34.81979877,41.47390355,0.5635973969864103
mohyla,51.28015541,18.22669458,0.7962771548302789
temple,-39.88875649,39.0052113,0.8264751599087538
appraisal,1.101118314,-40.94618846,0.7224521364552176
jewelry,2.343515979,12.39023962,0.8616344955697289
afp,22.74588183,17.50762691,0.6506184095000823
aplicaci,26.38927231,43.25229579,0.8137265145812888
diseases,-12.75549728,-6.496443699,0.07549395854385932
teens,-47.28913862,-1.308052913,0.06429450429517125
underestimate,-43.85489118,-18.8373506,0.7508380736563967
readily,-20.98664465,-56.88688533,0.2045313729441206
activewear,0.9161238804,12.00057085,0.4935137191988762
focusses,-16.58170118,-32.45335862,0.28252206874045305
unity,33.49980658,-9.41350932,0.18117431376804272
apocalypse,-20.18079577,20.53127043,0.9078268084967025
reconciliations,13.0627004,-25.76075775,0.8488493418827057
entreprises,-14.74988325,65.94190671,0.056869096338462044
weightloss,-13.25781368,5.72142537,0.7842732694984471
nf,16.11502208,31.51843821,0.15121936935235236
assalam,23.7077835,-64.07770951,0.3619099145767938
steeped,-38.49495907,-39.7395996,0.02389151886520835
consistence,-31.40982715,-50.44610077,0.9767007057781983
booz,-23.36651999,33.99650774,0.5095180218055957
indefinitely,-48.74440744,-3.305579777,0.8974865611393825
murcia,43.69458992,36.60115399,0.17315417821129753
carabobo,40.65480707,41.01818491,0.4913802863606511
awan,27.3008574,-55.51111653,0.277716191060724
civilians,-20.99531617,1.546493792,0.45744915443779766
lokking,-55.16324703,-9.431212906,0.05846370685326063
scheme,11.46424328,-2.457367488,0.4715813222974723
learns,-11.8837412,-47.3148985,0.2873652662258259
terre,-14.12192662,55.06466961,0.9879423280305994
patti,-17.19873617,34.4432087,0.571445149790064
alfa,23.25136503,25.83803957,0.8040437952080816
dsr,36.56689773,-24.00787019,0.19026294946321642
forcepoint,52.31336548,2.101435867,0.9722618635966531
pcp,31.05343563,12.79162744,0.07642440887197044
xslt,47.43037627,-25.0069433,0.0264529566240026
kad,12.38115827,39.17184526,0.7022877811210496
tasty,-8.381031513,14.5223969,0.851731183741306
magnificent,-48.34139273,-31.02505905,0.13559313834212805
precedes,-36.6083842,-22.23661514,0.631542613342083
worksheet,21.86825647,-13.75084528,0.8738397245029763
untold,-41.79046178,-31.00700493,0.3839773393301681
aluminum,11.61434236,7.270180763,0.5828315305731666
safepay,32.6710235,-23.7926246,0.6797485133187361
tolstoy,-22.62270937,44.01788603,0.7303906354728323
grounds,-24.5109865,-23.47459581,0.5438002126881413
diesem,-65.61633726,10.88446414,0.01207925931134246
exchange,55.86599041,-1.571334842,0.44279702430955026
badged,-42.46465378,21.50701553,0.7285885138961868
workspaces,59.41615203,-14.05421632,0.8825066333199924
acting,-29.22965058,16.60820932,0.2130592173553436
kloxo,58.83381339,-3.314063995,0.19265822876820238
barracuda,52.43258675,2.531686961,0.99039261858323
symbolism,-20.42187536,-11.6620871,0.3493267620958542
releted,-60.06741718,-13.44657001,0.3623865908250401
owncloud,57.98108957,-1.684392228,0.5566133199145435
go,-45.02107206,-14.83504907,0.8236219204706131
mock,15.20515213,-48.45747386,0.8901992654816778
eafit,40.95491266,41.04839447,0.7256640207396639
afforded,-22.50493631,-42.00610904,0.016678493256045535
sudan,-4.972501714,32.97928465,0.04741331579770869
cne,34.49457723,2.072200413,0.8014891443394302
copyscape,-4.787978239,-62.73668205,0.003847039776866623
ashworth,-45.45402059,35.44773303,0.26853702238391786
breakpoints,17.49485263,-46.46771041,0.14001570239592054
bruce,-19.80455676,39.27622847,0.9288012370599456
sphere,-52.82193834,-5.908435674,0.8940124397857618
nts,-4.183533149,28.32964876,0.9833905639699226
conjugate,20.25106146,-0.1331339495,0.4459790107331396
toddler,-46.7942127,-0.4505149813,0.8714271486302736
scouted,-21.10491136,9.773147916,0.10136425189029175
castles,2.929558125,15.87895202,0.7814601805997764
carton,7.40994728,8.963408122,0.26775570264874626
nior,10.66641036,54.59666285,0.26977474256074485
freedcamp,37.8914383,-33.56974414,0.8390121287508523
rna,16.82517957,0.01152440778,0.007129104633590955
matador,46.49761714,9.606814767,0.05919016825931611
youth,-19.85412843,-3.28729082,0.3736736143062641
reactive,11.91558297,-50.88132314,0.4554414490153482
chemical,12.71474492,2.425866168,0.08988361377408005
intervals,1.824943834,-34.41500271,0.712501095276978
laughs,-40.65880896,-5.575476608,0.5303829774417574
cfs,26.77535276,14.02411526,0.9977165300940369
wef,13.5612145,32.77436387,0.5601975438859299
projekt,10.23723077,37.18279304,0.8904096337141684
indraprastha,-3.457192966,62.39349485,0.6940968890003651
sicily,42.44569691,35.5189578,0.12579115350525338
mentorship,-6.77214476,-18.37392263,0.1169953588516861
ivana,65.15373493,-2.421853752,0.6430749134465672
pad,25.18155993,6.287293499,0.914961611643015
thriving,-26.06013456,-39.5489298,0.02330092368653447
autocad,5.266377456,29.75829817,0.21628374579358756
focal,-9.836636339,-28.82459924,0.4241762963618869
dormant,-21.14395661,-14.29265589,0.258043027968229
acess,22.91465874,-11.44794701,0.8279282213191385
clockwork,-9.27920997,20.25264756,0.14839847569167697
virtuozzo,54.06723669,-4.935821163,0.4794158867002729
situation,-16.41240096,-58.22148068,0.235013360180094
badr,34.83528227,-55.23404218,0.6778290527343179
expedience,-64.00827451,-6.339218675,0.7761669748559548
wonderland,-17.98525108,27.83779234,0.7770500388191185
frustrating,-37.56674814,-18.75089011,0.7838693971490602
acis,31.77454761,10.69697794,0.48838192695010285
wordpresss,37.86224797,-43.80497954,0.9783129196554387
conditions,-10.98674482,-38.51281295,0.323000239566931
emir,-2.040742844,36.97589764,0.9880029023021994
manley,-46.81950285,37.43180601,0.43502616108135805
gardner,-19.66849196,39.95912299,0.1435393345538819
cometchat,35.08650578,-20.67825859,0.6471983032323227
leaks,19.88679068,-22.71954233,0.5944008045854795
tool,55.85549999,-24.6966512,0.508340676718905
rieux,-18.83825131,62.07969837,0.4979615981842951
vuejs,49.06195005,-36.0101783,0.46416347997652896
puck,-11.80778899,21.2693202,0.7514542437923641
fil,-3.121498071,28.14304927,0.24503625125351147
raid,53.31790422,-6.760372589,0.16814628035498191
himenaeos,8.136886046,-62.96273533,0.31043087662062496
cdh,54.64889008,-13.80276275,0.6975417140429518
professionalist,-61.2146942,-9.866521354,0.5699269639750022
polygons,10.01239368,-0.1893163024,0.7201999715635151
deportivo,32.53212901,48.71881852,0.4326627712529493
bristol,-37.08519212,43.13672067,0.6980771138522611
substances,14.32685038,2.762965625,0.10110049785667374
bridging,-3.685690024,-45.69788895,0.8375219749158053
liorer,-16.940339,63.24151802,0.5521015437567954
proclaim,-55.15086858,-20.70576531,0.6589302856911543
texting,34.44974815,-28.48366909,0.7253983576984038
industri,51.01105314,41.69276843,0.23646060297656457
turin,52.79385266,31.07907721,0.823392068283897
treating,-30.47557264,-32.27804467,0.1147260806267667
prior,-14.80378724,-24.23082561,0.7236356456725171
differ,-33.79756143,-28.79019415,0.2571708575147865
wns,32.95864354,22.80183556,0.4869399594628261
oppotunity,-54.83295508,-17.38018137,0.6414132590983584
conditioner,14.6078575,10.86940363,0.08898198466109841
informatica,46.64276515,-14.66662654,0.7331813106541506
wilderness,-25.65659253,11.5300507,0.910851049220733
gbp,5.205523234,-30.92939915,0.4155624617680165
contamination,14.10898834,0.3011820578,0.4255393967225045
unlikely,-39.49660297,-17.46228798,0.12002078996081522
cadastral,14.76218304,-3.562482508,0.21595859988611965
wile,-13.45065012,-53.53774488,0.2728867193012725
desgning,3.065750372,-6.863024872,0.6007734677971224
solving,-9.994844349,-47.78451799,0.614893920119382
ceridian,38.99510867,-9.263836114,0.2939618916854523
zaman,30.74635822,-59.88205033,0.2039894275676808
tour,-15.00880698,5.818982261,0.8656011690258242
fais,-19.3673961,63.37292946,0.8625775547483763
twenty,-17.51368266,-24.65766211,0.8995691910205633
raci,37.01775184,-24.2078084,0.030771305869910393
waters,-40.27390693,0.9122001001,0.6915791487922947
clash,12.43613188,-0.7834086553,0.7634414106702054
hoodie,8.027564959,-3.600248705,0.014973178441567314
informatik,10.10173244,38.02580454,0.8574817019611433
auxiliar,33.61608799,54.31565835,0.9059987758031136
traversing,-27.14100844,-21.55745182,0.5264110132263194
gods,-39.65620496,-3.924843458,0.04083601772181722
determines,-3.08696659,-43.30101722,0.46803825168267854
anyconnect,51.48949452,3.431925447,0.4825071252409
adele,-16.69960602,35.76426205,0.1073152925031261
airflow,54.62508187,-14.75046037,0.08252211764838491
unrivaled,-28.01039101,-46.67723961,0.4453219309259939
rdlc,47.46969686,-15.69110616,0.9471897135876268
cj,31.54655659,-33.92580391,0.6402682692384197
rathore,16.69536702,-56.74039199,0.47648403434246234
sdp,45.70631503,4.221310028,0.9247018088720629
merchandising,12.54129718,-5.701524291,0.11589627574232908
dietary,-11.80636471,5.364454105,0.16014767499866778
storys,-34.55832109,5.112090628,0.8978326240589595
expirienced,-60.5480345,-5.634844241,0.5983424496612961
owing,-23.04915535,-44.8713124,0.24778589888353175
psycho,-14.61942601,-4.257676005,0.9914083013698795
exotic,-25.17904384,25.57250194,0.3007441087314795
inversion,43.12555037,-25.81072481,0.18836547442405704
sua,14.53502786,60.92616971,0.24326587990249637
tasking,-17.35034667,-55.21813409,0.10154214975573472
yuliya,66.43078185,-0.5718455456,0.019316547963249553
ecwid,36.20126006,-43.18811324,0.16242343231322287
underline,-41.60156721,-16.49390069,0.6787731319776475
laborado,23.63052218,46.10177882,0.8441636222498708
macdonald,-24.92893282,33.05782977,0.8313343207850651
inclusion,-20.60313031,-6.309243426,0.4538118488558639
creditable,9.917761616,-21.91618604,0.2352798857599777
lculos,32.21910531,35.66786335,0.640391367215826
unchanged,-60.62866808,25.84900294,0.1523445867321649
crappy,-47.43607789,-16.47768743,0.7665441978507231
mother,-46.77214348,0.8974404602,0.3754184716266513
blizzard,-4.413125873,22.45867625,0.7851926491956464
siva,16.90596072,-58.97544648,0.9666677140569868
commence,19.72258383,-16.07400412,0.6146619221335017
lern,-28.27363227,-37.482315,0.08661605507188008
generation,21.33729193,-28.99485932,0.737268895855521
exhibition,-22.23207971,7.573732468,0.8285751891837034
measurements,15.67442579,-1.768372056,0.6039591379191929
pawnshop,-5.493611081,5.554288516,0.14894879228647606
diversification,8.978218242,-29.63758154,0.945167376176802
auxiliaries,17.31747458,11.22512004,0.2447636112277467
meilleure,-16.20832758,60.28448995,0.36376228693337254
rubyonrails,46.81520509,-32.68526509,0.09185522200041774
shifting,-12.83138242,-50.32961154,0.39013185526656935
calculating,10.43584144,-32.31558426,0.7069996803674858
postgraduates,-44.53524928,27.00289252,0.20921812857198008
canceling,0.004247204167,-28.16417824,0.07524745762577478
arranges,-1.414871611,-35.27705273,0.21114993083350675
jaar,7.774588096,36.30613392,0.35192077615266393
trap,-29.19030122,22.82623422,0.4613464804258599
trafic,22.55336874,-39.07219156,0.5936629940603168
hints,50.16029509,-10.30627487,0.6263406433364305
lettings,8.815091175,-14.04462299,0.1750527588004379
helpers,50.85424931,-39.95597064,0.1386241149910038
crowd,-46.74233245,-31.29566143,0.6996724015749666
poetics,-39.64795497,4.61279713,0.21783499544346607
kanban,38.41064744,-26.39795089,0.6680872908841822
citas,32.10952718,53.44359594,0.6091559811767839
musicians,-31.80418404,15.13954613,0.46000701831141266
shubham,15.75620899,-59.56551592,0.4821283202901995
basics,-20.34946572,-28.83572132,0.04604048127218363
fir,-59.99242764,-15.95699333,0.38693966379548816
dramatic,-32.92506643,1.268516507,0.533207144790441
defying,-37.46491178,3.935952761,0.9596436004086366
autom,32.88327628,52.04110539,0.297170241023201
magister,-5.982127993,51.92450743,0.004979429202008112
confiance,-16.58609118,61.74800353,0.2589161415585841
humbled,-27.64601892,-34.44750965,0.6402453035903741
babar,30.03850123,-56.31476097,0.17202752885102301
marimba,-32.13680957,20.28819064,0.8519638941411839
jacinto,1.247941445,47.82881987,0.520606162981475
isc,33.07278034,3.933671417,0.30437282876366534
freddy,-10.64797274,38.3124162,0.7982742219267582
jasmin,57.01577897,-33.19760881,0.8678145310781169
pendant,-16.92391466,64.10936866,0.19716688286012207
platformer,-19.75350008,16.31593853,0.13658854094946893
fully,-23.66887636,-53.52229332,0.08466960831308801
fowler,-16.1732683,39.4816803,0.7481006255863807
erisa,5.896919159,-19.52965138,0.8210124431867638
jsf,49.95782501,-24.41144073,0.04138935006305677
lottery,-19.50276123,25.32087932,0.8871331536535593
inlcude,29.79374528,-13.67441534,0.5245178498463287
stlc,38.37880614,-26.9302001,0.6017392342149012
paye,10.8305042,-20.59571452,0.7279576545717749
citroen,23.11359768,25.58334171,0.8127314641094349
immer,-65.97241201,11.54631237,0.696889020047731
mauritian,-53.02496773,15.85555325,0.4323830696719676
physical,-9.873112773,-8.901306908,0.4905196423512581
dwr,50.01018169,-24.87023716,0.32107044337131263
commissioner,-16.14459326,2.102869435,0.42510138333596814
panels,23.60538652,-17.36276269,0.0901342771621193
horrible,-42.56233693,-14.78727405,0.9941586843375687
observant,-44.15341318,-50.88514129,0.9784895414046619
remittances,10.19727033,-21.76537781,0.6019917815883041
streets,-25.89344424,26.05661449,0.6060613802094962
mscrm,41.91911999,-8.92519338,0.018725992856365115
mrr,28.50968681,9.343766081,0.0667509341365059
academe,-43.58383809,25.03365681,0.7709996314281138
groundbreaking,-3.860781692,-50.46118874,0.8400883664121411
untouched,-32.71008104,-11.06918499,0.24697601419305337
bom,10.14450173,18.34540588,0.10964039660524194
fewer,5.049939728,-37.77980756,0.6500140539632241
developpement,0.7201590994,-9.529309117,0.35974872989514195
xara,-28.89752275,53.03347228,0.14427116152609154
respetuosa,19.87055709,51.30460615,0.5498307339137816
needs,-20.1446443,-49.98556308,0.3072043799172306
algorithmics,49.04146454,-28.13036329,0.5533915224250151
mountaineering,-25.06347446,11.17004071,0.9016802120589607
culvert,10.35236541,15.01520154,0.2060431547435675
ranorex,58.77727609,-28.22587517,0.7390436875893471
caution,-33.7740239,-18.088966,0.29535251568431453
jlpt,-41.25923563,23.76700324,0.24172962346166615
mmm,15.97181065,33.5545416,0.1205514815445673
scrub,15.1734687,-33.11561958,0.9520471409077377
slogan,-31.12050618,-0.4447927621,0.5333934678309186
indies,-39.41746024,41.22300829,0.6426054662280062
enthrall,-42.91505412,-35.50891099,0.27239795745188444
abstract,-20.50721437,-11.99541592,0.25725296702276435
scanner,38.0375819,1.139193464,0.6061474512625502
batik,5.682171979,7.356980967,0.2784417000487249
progressing,-21.37509188,-39.65002897,0.7121551600757098
qwertyuiop,16.75935359,30.39521377,0.5623427773678141
eric,-19.59305848,43.25550767,0.25104263543307037
proejct,-9.644239719,-53.82432548,0.5919026435152867
susana,-2.627009806,43.19066644,0.6828378588704456
emil,68.01712853,-0.4272781368,0.41903036137689365
haider,26.72868335,-56.64254488,0.32531905597563615
unternehmen,-67.18116982,9.409909781,0.09285787911061572
prospector,31.68544535,-30.48221708,0.9967650083072984
bf,15.0152358,33.16018009,0.508341893802754
andrews,-29.22400365,42.69378682,0.2933231308056764
pow,-1.71353447,23.25127571,0.10722185442959409
creator,-29.68334387,10.16830411,0.6624604399439241
heir,-58.85130454,-17.76761985,0.3413575569752286
wset,-4.39062519,20.46576807,0.7056745876623293
kickstarter,1.545199026,-38.57929877,0.724894226104969
architettura,59.35089503,25.94958798,0.4419195085787546
gown,0.7008937328,10.7556679,0.07848256031719125
renewed,-46.0914541,-6.44400304,0.019156603005584416
kaleidoscope,-16.7489057,22.45397472,0.9958565707181902
autonomous,-48.10248829,-49.00137359,0.9985273480269211
fussy,-48.30015531,-20.05638144,0.7702122677567436
tec,20.19649519,38.27884092,0.3621417249056076
erika,-10.09558312,44.136543,0.0008492537272941636
registrar,-2.927201558,-13.95790929,0.6800322059089285
monetisation,17.16554989,-42.97652913,0.04607961791620374
refer,-13.22809172,-36.4137311,0.36076175833951796
temporal,17.08641584,-3.492688943,0.5983034619912404
trade,12.54434287,-14.40490859,0.2445292580718028
infants,-23.36302344,-3.89995648,0.02139444222157172
minuto,25.55247602,49.54296325,0.5145597209694232
coated,12.47847913,5.447074383,0.5000861896677531
prada,17.50764449,25.12357738,0.8870340480677023
rooted,-38.61523354,-41.02166066,0.5677004633318445
corpus,-35.24963563,34.69856529,0.11024721399322479
